domain,split,series,kind,mean_final_steps,mean_final_reward,expansion_count
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,8.654794521,0.4627488584,36
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,8.673972603,0.4627488584,37
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,8.695890411,0.4627488584,38
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,8.715068493,0.4653515982,39
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,8.717808219,0.4662648402,40
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,8.726027397,0.4668127854,41
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,8.728767123,0.4668127854,42
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,8.731506849,0.4668127854,43
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,8.769863014,0.4668127854,44
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,8.775342466,0.4668127854,45
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,8.778082192,0.4668127854,46
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,8.789041096,0.4668127854,47
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,8.794520548,0.4668127854,48
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,8.802739726,0.4668127854,49
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,8.805479452,0.4669497717,50
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,8.884931507,0.4678630137,51
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,8.887671233,0.4678630137,52
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,8.890410959,0.4678630137,53
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,8.895890411,0.4678630137,54
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,8.898630137,0.4678630137,55
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,8.901369863,0.4678630137,56
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,8.934246575,0.4678630137,57
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,8.961643836,0.4678630137,58
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,8.967123288,0.4678630137,59
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,8.97260274,0.4678630137,60
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,8.975342466,0.4687762557,61
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,8.98630137,0.4694611872,62
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.021917808,0.4694611872,63
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.032876712,0.4694611872,64
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.123287671,0.4694611872,65
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.128767123,0.4694611872,66
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.131506849,0.4694611872,67
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.147945205,0.4694611872,68
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.156164384,0.4694611872,69
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.167123288,0.4694611872,70
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.17260274,0.4694611872,71
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.175342466,0.4722009132,72
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.183561644,0.4722009132,73
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.18630137,0.4722009132,74
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.189041096,0.4722009132,75
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.279452055,0.4722009132,76
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.290410959,0.4722009132,77
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.331506849,0.4722009132,78
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.345205479,0.4732968037,79
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.347945205,0.4732968037,80
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.350684932,0.4732968037,81
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.353424658,0.4732968037,82
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.44109589,0.4732968037,83
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.487671233,0.4732968037,84
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.553424658,0.4738447489,85
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.564383562,0.4738447489,86
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.567123288,0.4745296804,87
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.591780822,0.4772694064,88
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.610958904,0.4772694064,89
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.616438356,0.4772694064,90
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.619178082,0.4772694064,91
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.62739726,0.4772694064,92
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.635616438,0.4772694064,93
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.638356164,0.4772694064,94
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.64109589,0.4772694064,95
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.643835616,0.4772694064,96
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.652054795,0.4772694064,97
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.660273973,0.4772694064,98
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.663013699,0.4772694064,99
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.665753425,0.4772694064,100
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.668493151,0.4772694064,101
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.753424658,0.4772694064,102
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.756164384,0.4772694064,103
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.75890411,0.4772694064,104
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.761643836,0.4772694064,105
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.780821918,0.4772694064,106
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.783561644,0.4781826484,107
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.78630137,0.4788675799,108
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.830136986,0.4795525114,109
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.838356164,0.4795525114,110
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.846575342,0.4802374429,111
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.849315068,0.4802374429,112
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.873972603,0.4802374429,113
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.876712329,0.4802374429,114
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.879452055,0.4802374429,115
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.890410959,0.4802374429,116
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.893150685,0.4802374429,117
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.895890411,0.4802374429,118
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.906849315,0.4802374429,119
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,9.991780822,0.4802374429,120
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10,0.4802374429,121
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.00273973,0.4802374429,122
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.00547945,0.4802374429,123
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.00821918,0.4802374429,124
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.01369863,0.4802374429,125
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.01643836,0.4810593607,126
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.02191781,0.4810593607,127
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.02465753,0.4810593607,128
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.02739726,0.4810593607,129
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.04383562,0.4810593607,130
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.0630137,0.4810593607,131
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.06575342,0.4810593607,132
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.14246575,0.4810593607,133
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.16986301,0.4817442922,134
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.21369863,0.4817442922,135
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.21917808,0.4817442922,136
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.22191781,0.4817442922,137
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.22465753,0.4817442922,138
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.23561644,0.4824292237,139
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.26849315,0.4824292237,140
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.28493151,0.4824292237,141
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.29589041,0.4824292237,142
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.29863014,0.4824292237,143
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.30410959,0.4824292237,144
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.30684932,0.4844155251,145
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.34246575,0.4844155251,146
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.35068493,0.4844155251,147
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.35342466,0.4844155251,148
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.36712329,0.4844155251,149
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.45479452,0.4844155251,150
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.4630137,0.4853287671,151
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.49315068,0.4853287671,152
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.5369863,0.4853287671,153
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.55616438,0.4853287671,154
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.57808219,0.4853287671,155
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.58356164,0.4853287671,156
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.58630137,0.4860136986,157
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.5890411,0.4866986301,158
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.59452055,0.4866986301,159
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.59726027,0.4866986301,160
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.6,0.4880684932,161
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.60547945,0.4880684932,162
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.60821918,0.4894383562,163
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.61369863,0.4894383562,164
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.61643836,0.4894383562,165
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.62739726,0.4894383562,166
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.64657534,0.4894383562,167
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.65479452,0.4908082192,168
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.66575342,0.4908082192,169
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.68493151,0.4908082192,170
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.68767123,0.4908082192,171
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.69041096,0.4908082192,172
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.70136986,0.4913561644,173
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.70684932,0.4913561644,174
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.71780822,0.4913561644,175
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.72054795,0.4913561644,176
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.72876712,0.4913561644,177
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.7369863,0.4913561644,178
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.73972603,0.4913561644,179
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.74520548,0.4913561644,180
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.74794521,0.4913561644,181
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.75890411,0.4913561644,182
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.76164384,0.4913561644,183
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.76438356,0.4915753425,184
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.80273973,0.4915753425,185
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.80547945,0.4915753425,186
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.82465753,0.4915753425,187
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.84383562,0.4915753425,188
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.88493151,0.4915753425,189
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.89041096,0.492260274,190
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.89589041,0.492260274,191
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.89863014,0.492260274,192
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.90410959,0.492260274,193
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.90684932,0.492260274,194
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.90958904,0.492260274,195
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.91232877,0.492260274,196
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.91506849,0.492260274,197
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.95342466,0.492260274,198
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.95616438,0.4934931507,199
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.96164384,0.4934931507,200
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.96712329,0.4934931507,201
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.96986301,0.4948630137,202
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.97534247,0.4948630137,203
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.98082192,0.4948630137,204
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,10.98356164,0.4961643836,205
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.00273973,0.4961643836,206
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.00547945,0.4961643836,207
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.00821918,0.4961643836,208
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.02191781,0.4961643836,209
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.03013699,0.4961643836,210
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.03287671,0.4961643836,211
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.04383562,0.4961643836,212
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.04657534,0.4961643836,213
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.0630137,0.4961643836,214
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.07123288,0.4961643836,215
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.0739726,0.4961643836,216
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.10410959,0.4961643836,217
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.11506849,0.4961643836,218
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.11780822,0.4961643836,219
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.12054795,0.4961643836,220
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.13150685,0.4961643836,221
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.14794521,0.4961643836,222
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.15068493,0.4961643836,223
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.16438356,0.4961643836,224
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.17260274,0.4961643836,225
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.17808219,0.4961643836,226
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.18082192,0.4975342466,227
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.20273973,0.4989041096,228
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.23287671,0.4993607306,229
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.24657534,0.4993607306,230
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.24931507,0.4993607306,231
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.28493151,0.4993607306,232
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.28767123,0.4993607306,233
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.30958904,0.4998173516,234
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.31506849,0.4998173516,235
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.31780822,0.4998173516,236
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.3260274,0.4998173516,237
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.3369863,0.4998173516,238
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.41643836,0.5005022831,239
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.44383562,0.5005022831,240
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.4630137,0.5005022831,241
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.46849315,0.5005022831,242
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.52328767,0.5005022831,243
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.5260274,0.5005022831,244
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.53150685,0.5005022831,245
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.53424658,0.5005022831,246
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.55068493,0.5005022831,247
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.55890411,0.5005022831,248
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.56986301,0.5005022831,249
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.57260274,0.5018721461,250
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.5890411,0.5018721461,251
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.59178082,0.5018721461,252
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.61917808,0.5034063927,253
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.7260274,0.5039543379,254
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.73972603,0.5039543379,255
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.74246575,0.5039543379,256
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.75890411,0.5046392694,257
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.76164384,0.5046392694,258
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.76438356,0.5046392694,259
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.77534247,0.5046392694,260
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.7890411,0.5046392694,261
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.79178082,0.5046392694,262
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.85205479,0.5046392694,263
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.89863014,0.5046392694,264
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.90684932,0.5046392694,265
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.91506849,0.5046392694,266
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.92054795,0.5046392694,267
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.92328767,0.5046392694,268
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.9369863,0.5046392694,269
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.93972603,0.5046392694,270
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.94520548,0.5046392694,271
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.95068493,0.5046392694,272
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.95342466,0.5046392694,273
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.96712329,0.5046392694,274
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.96986301,0.5046392694,275
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,11.98630137,0.5046392694,276
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.0109589,0.5046392694,277
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.01369863,0.5046392694,278
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.03287671,0.5046392694,279
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.03561644,0.5046392694,280
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.03835616,0.5046392694,281
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.08219178,0.5046392694,282
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.08493151,0.5046392694,283
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.08767123,0.5046392694,284
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.10684932,0.5046392694,285
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.12876712,0.5055525114,286
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.1369863,0.5055525114,287
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.2109589,0.5055525114,288
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.21369863,0.5055525114,289
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.22739726,0.5055525114,290
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.23013699,0.5055525114,291
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.24383562,0.5055525114,292
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.26575342,0.5055525114,293
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.2739726,0.5055525114,294
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.28493151,0.5055525114,295
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.33972603,0.5066484018,296
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.35890411,0.5066484018,297
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.37534247,0.5066484018,298
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.38082192,0.507196347,299
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.39452055,0.507196347,300
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.39726027,0.507196347,301
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.4,0.507196347,302
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.40273973,0.507196347,303
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.41369863,0.507196347,304
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.41643836,0.507196347,305
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.42191781,0.507196347,306
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.42465753,0.508109589,307
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.45753425,0.508109589,308
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.52328767,0.5087945205,309
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.54794521,0.5087945205,310
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.55890411,0.5097077626,311
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.57260274,0.5097077626,312
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.60547945,0.5097077626,313
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.60821918,0.5097077626,314
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.69589041,0.5097077626,315
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.70136986,0.5097077626,316
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.70410959,0.5097077626,317
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.70684932,0.5097077626,318
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.70958904,0.5097077626,319
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.71506849,0.5097077626,320
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.71780822,0.5097077626,321
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.72054795,0.5103926941,322
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.72876712,0.5103926941,323
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.73150685,0.5103926941,324
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.73424658,0.5103926941,325
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.74794521,0.5103926941,326
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.75068493,0.5103926941,327
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.76438356,0.5103926941,328
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.76986301,0.5103926941,329
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.77260274,0.5103926941,330
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.78356164,0.5109406393,331
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.7890411,0.5109406393,332
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.79178082,0.5109406393,333
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.80273973,0.5109406393,334
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.8109589,0.5109406393,335
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.82739726,0.5109406393,336
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.83013699,0.5109406393,337
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.84109589,0.5109406393,338
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.84383562,0.5109406393,339
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.84657534,0.5109406393,340
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.87123288,0.5109406393,341
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.8739726,0.5109406393,342
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.87945205,0.5109406393,343
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.88219178,0.5109406393,344
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.89315068,0.5109406393,345
WebShop,test,Heuristic: few seen candidates,heuristic_few_seen,12.90410959,0.5109406393,346
